Date;Type_route;id_route;id_naryad;id_part;id_car;id_stop;time_arr;time_dep;count_flights;move_time;to_depot
13.12.2022;48 Трамваи;48;12;2;5119 (тм);Лахтинский разлив;13.12.2022 15:51:00;13.12.2022 16:02:00;2,00;107;Нет
13.12.2022;48 Трамваи;48;12;2;5119 (тм);Лахтинский разлив;13.12.2022 17:50:00;13.12.2022 18:08:00;2,00;126;Нет
13.12.2022;48 Трамваи;48;12;2;5119 (тм);Лахтинский разлив;13.12.2022 19:48:00;13.12.2022 19:53:00;;105;Нет
14.12.2022;48 Трамваи;48;1;2;5111 (тм);Лахтинский разлив;14.12.2022 17:04:00;14.12.2022 17:24:00;2,00;;Да
14.12.2022;48 Трамваи;48;1;2;5111 (тм);Лахтинский разлив;14.12.2022 19:00:00;14.12.2022 19:15:00;2,00;111;Нет
14.12.2022;48 Трамваи;48;1;2;5111 (тм);Лахтинский разлив;14.12.2022 20:49:00;14.12.2022 21:09:00;2,00;114;Нет
14.12.2022;48 Трамваи;48;1;2;5111 (тм);Лахтинский разлив;14.12.2022 22:35:00;14.12.2022 22:40:00;2,00;91;Нет
14.12.2022;48 Трамваи;48;1;2;5111 (тм);Лахтинский разлив;15.12.2022 0:06:00;15.12.2022 0:12:00;;92;Да
14.12.2022;48 Трамваи;48;2;1;5097 (тм);Лахтинский разлив;14.12.2022 5:36:00;14.12.2022 5:41:00;2,00;;Да
14.12.2022;48 Трамваи;48;2;1;5097 (тм);Лахтинский разлив;14.12.2022 7:07:00;14.12.2022 7:20:00;2,00;99;Нет
14.12.2022;48 Трамваи;48;2;1;5097 (тм);Лахтинский разлив;14.12.2022 8:52:00;14.12.2022 9:09:00;2,00;109;Нет
14.12.2022;48 Трамваи;48;2;1;5097 (тм);Лахтинский разлив;14.12.2022 10:42:00;14.12.2022 11:02:00;2,00;113;Нет
14.12.2022;48 Трамваи;48;2;1;5097 (тм);Лахтинский разлив;14.12.2022 12:38:00;;;;Нет
14.12.2022;48 Трамваи;48;2;2;5097 (тм);Лахтинский разлив;14.12.2022 12:38:00;14.12.2022 12:52:00;2,00;;Нет
14.12.2022;48 Трамваи;48;2;2;5097 (тм);Лахтинский разлив;14.12.2022 14:28:00;14.12.2022 14:41:00;2,00;109;Нет
14.12.2022;48 Трамваи;48;2;2;5097 (тм);Лахтинский разлив;14.12.2022 16:17:00;14.12.2022 16:37:00;2,00;116;Нет
14.12.2022;48 Трамваи;48;2;2;5097 (тм);Лахтинский разлив;14.12.2022 18:13:00;14.12.2022 18:32:00;2,00;115;Нет
14.12.2022;48 Трамваи;48;2;2;5097 (тм);Лахтинский разлив;14.12.2022 20:07:00;14.12.2022 20:27:00;1,00;115;Нет
14.12.2022;48 Трамваи;48;3;1;5016 (тм);Лахтинский разлив;14.12.2022 5:43:00;14.12.2022 5:48:00;2,00;;Да
14.12.2022;48 Трамваи;48;3;1;5016 (тм);Лахтинский разлив;14.12.2022 7:15:00;14.12.2022 7:27:00;2,00;99;Нет
14.12.2022;48 Трамваи;48;3;1;5016 (тм);Лахтинский разлив;14.12.2022 8:59:00;14.12.2022 9:19:00;2,00;112;Нет
14.12.2022;48 Трамваи;48;3;1;5016 (тм);Лахтинский разлив;14.12.2022 10:54:00;14.12.2022 11:11:00;1,00;112;Нет
14.12.2022;48 Трамваи;48;3;2;5016 (тм);Лахтинский разлив;14.12.2022 17:48:00;14.12.2022 18:08:00;2,00;68;Нет
14.12.2022;48 Трамваи;48;3;2;5016 (тм);Лахтинский разлив;14.12.2022 19:43:00;14.12.2022 20:03:00;2,00;115;Нет
14.12.2022;48 Трамваи;48;3;2;5016 (тм);Лахтинский разлив;14.12.2022 21:34:00;14.12.2022 21:43:00;2,00;100;Нет
14.12.2022;48 Трамваи;48;3;2;5016 (тм);Лахтинский разлив;14.12.2022 23:09:00;14.12.2022 23:14:00;2,00;91;Нет
14.12.2022;48 Трамваи;48;3;2;5016 (тм);Лахтинский разлив;15.12.2022 0:40:00;15.12.2022 0:45:00;;91;Да
14.12.2022;48 Трамваи;48;4;1;5045 (тм);Лахтинский разлив;14.12.2022 5:51:00;14.12.2022 5:56:00;2,00;;Да
14.12.2022;48 Трамваи;48;4;1;5045 (тм);Лахтинский разлив;14.12.2022 7:29:00;14.12.2022 7:34:00;2,00;98;Нет
14.12.2022;48 Трамваи;48;4;1;5045 (тм);Лахтинский разлив;14.12.2022 9:28:00;14.12.2022 9:33:00;2,00;119;Нет
14.12.2022;48 Трамваи;48;4;1;5045 (тм);Лахтинский разлив;14.12.2022 11:03:00;14.12.2022 11:18:00;2,00;105;Нет
14.12.2022;48 Трамваи;48;4;1;5045 (тм);Лахтинский разлив;14.12.2022 12:53:00;;;;Нет
14.12.2022;48 Трамваи;48;4;2;5045 (тм);Лахтинский разлив;14.12.2022 12:53:00;14.12.2022 13:07:00;2,00;;Нет
14.12.2022;48 Трамваи;48;4;2;5045 (тм);Лахтинский разлив;14.12.2022 14:43:00;14.12.2022 14:56:00;2,00;109;Нет
14.12.2022;48 Трамваи;48;4;2;5045 (тм);Лахтинский разлив;14.12.2022 16:32:00;14.12.2022 16:52:00;2,00;116;Нет
14.12.2022;48 Трамваи;48;4;2;5045 (тм);Лахтинский разлив;14.12.2022 18:28:00;14.12.2022 18:41:00;2,00;109;Нет
14.12.2022;48 Трамваи;48;4;2;5045 (тм);Лахтинский разлив;14.12.2022 20:16:00;14.12.2022 20:34:00;;113;Да
14.12.2022;48 Трамваи;48;5;1;5213 (тм);Лахтинский разлив;14.12.2022 5:58:00;14.12.2022 6:03:00;2,00;;Да
14.12.2022;48 Трамваи;48;5;1;5213 (тм);Лахтинский разлив;14.12.2022 7:30:00;14.12.2022 7:43:00;2,00;100;Нет
14.12.2022;48 Трамваи;48;5;1;5213 (тм);Лахтинский разлив;14.12.2022 9:15:00;14.12.2022 9:35:00;2,00;112;Нет
14.12.2022;48 Трамваи;48;5;1;5213 (тм);Лахтинский разлив;14.12.2022 11:10:00;14.12.2022 11:30:00;2,00;115;Нет
14.12.2022;48 Трамваи;48;5;1;5213 (тм);Лахтинский разлив;14.12.2022 13:06:00;;;;Нет
14.12.2022;48 Трамваи;48;5;2;5213 (тм);Лахтинский разлив;14.12.2022 13:06:00;14.12.2022 13:21:00;2,00;;Нет
14.12.2022;48 Трамваи;48;5;2;5213 (тм);Лахтинский разлив;14.12.2022 14:57:00;14.12.2022 15:10:00;2,00;109;Нет
14.12.2022;48 Трамваи;48;5;2;5213 (тм);Лахтинский разлив;14.12.2022 16:46:00;14.12.2022 17:06:00;2,00;116;Нет
14.12.2022;48 Трамваи;48;5;2;5213 (тм);Лахтинский разлив;14.12.2022 18:42:00;14.12.2022 18:58:00;2,00;112;Нет
14.12.2022;48 Трамваи;48;5;2;5213 (тм);Лахтинский разлив;14.12.2022 20:32:00;14.12.2022 20:52:00;1,00;114;Нет
14.12.2022;48 Трамваи;48;6;1;5030 (тм);Лахтинский разлив;14.12.2022 6:05:00;14.12.2022 6:10:00;2,00;;Да
14.12.2022;48 Трамваи;48;6;1;5030 (тм);Лахтинский разлив;14.12.2022 7:39:00;14.12.2022 7:52:00;2,00;102;Нет
14.12.2022;48 Трамваи;48;6;1;5030 (тм);Лахтинский разлив;14.12.2022 9:24:00;14.12.2022 9:44:00;2,00;112;Нет
14.12.2022;48 Трамваи;48;6;1;5030 (тм);Лахтинский разлив;14.12.2022 11:19:00;14.12.2022 11:37:00;1,00;113;Нет
14.12.2022;48 Трамваи;48;6;2;5030 (тм);Лахтинский разлив;14.12.2022 18:04:00;14.12.2022 18:23:00;2,00;67;Нет
14.12.2022;48 Трамваи;48;6;2;5030 (тм);Лахтинский разлив;14.12.2022 19:58:00;14.12.2022 20:18:00;2,00;115;Нет
14.12.2022;48 Трамваи;48;6;2;5030 (тм);Лахтинский разлив;14.12.2022 21:48:00;14.12.2022 21:59:00;2,00;101;Нет
14.12.2022;48 Трамваи;48;6;2;5030 (тм);Лахтинский разлив;14.12.2022 23:25:00;14.12.2022 23:30:00;2,00;91;Нет
14.12.2022;48 Трамваи;48;6;2;5030 (тм);Лахтинский разлив;15.12.2022 0:56:00;15.12.2022 1:01:00;;91;Да
14.12.2022;48 Трамваи;48;7;1;5004 (тм);Лахтинский разлив;14.12.2022 6:13:00;14.12.2022 6:18:00;2,00;;Да
14.12.2022;48 Трамваи;48;7;1;5004 (тм);Лахтинский разлив;14.12.2022 7:48:00;14.12.2022 8:00:00;2,00;102;Нет
14.12.2022;48 Трамваи;48;7;1;5004 (тм);Лахтинский разлив;14.12.2022 10:05:00;14.12.2022 10:20:00;2,00;140;Нет
14.12.2022;48 Трамваи;48;7;1;5004 (тм);Лахтинский разлив;14.12.2022 12:01:00;14.12.2022 12:07:00;;107;Нет
14.12.2022;48 Трамваи;48;7;1;5004 (тм);Лахтинский разлив;14.12.2022 13:22:00;;;;Нет
14.12.2022;48 Трамваи;48;7;2;5004 (тм);Лахтинский разлив;14.12.2022 13:22:00;14.12.2022 13:34:00;2,00;;Нет
14.12.2022;48 Трамваи;48;7;2;5004 (тм);Лахтинский разлив;14.12.2022 15:10:00;14.12.2022 15:21:00;2,00;107;Нет
14.12.2022;48 Трамваи;48;7;2;5004 (тм);Лахтинский разлив;14.12.2022 16:57:00;14.12.2022 17:17:00;2,00;116;Нет
14.12.2022;48 Трамваи;48;7;2;5004 (тм);Лахтинский разлив;14.12.2022 18:53:00;14.12.2022 19:06:00;2,00;109;Нет
14.12.2022;48 Трамваи;48;7;2;5004 (тм);Лахтинский разлив;14.12.2022 20:40:00;14.12.2022 20:59:00;;113;Да
14.12.2022;48 Трамваи;48;8;1;5132 (тм);Лахтинский разлив;14.12.2022 6:21:00;14.12.2022 6:26:00;2,00;;Да
14.12.2022;48 Трамваи;48;8;1;5132 (тм);Лахтинский разлив;14.12.2022 7:55:00;14.12.2022 8:07:00;2,00;101;Нет
14.12.2022;48 Трамваи;48;8;1;5132 (тм);Лахтинский разлив;14.12.2022 9:39:00;14.12.2022 9:59:00;2,00;112;Нет
14.12.2022;48 Трамваи;48;8;1;5132 (тм);Лахтинский разлив;14.12.2022 11:35:00;14.12.2022 11:50:00;1,00;111;Нет
14.12.2022;48 Трамваи;48;8;2;5132 (тм);Лахтинский разлив;14.12.2022 17:32:00;14.12.2022 17:51:00;2,00;67;Нет
14.12.2022;48 Трамваи;48;8;2;5132 (тм);Лахтинский разлив;14.12.2022 19:27:00;14.12.2022 19:47:00;2,00;116;Нет
14.12.2022;48 Трамваи;48;8;2;5132 (тм);Лахтинский разлив;14.12.2022 21:20:00;14.12.2022 21:28:00;2,00;101;Нет
14.12.2022;48 Трамваи;48;8;2;5132 (тм);Лахтинский разлив;14.12.2022 22:54:00;14.12.2022 23:01:00;2,00;93;Нет
14.12.2022;48 Трамваи;48;8;2;5132 (тм);Лахтинский разлив;15.12.2022 0:27:00;15.12.2022 0:32:00;;91;Да
14.12.2022;48 Трамваи;48;9;1;5056 (тм);Лахтинский разлив;14.12.2022 6:29:00;14.12.2022 6:34:00;2,00;;Да
14.12.2022;48 Трамваи;48;9;1;5056 (тм);Лахтинский разлив;14.12.2022 8:19:00;14.12.2022 8:24:00;2,00;110;Нет
14.12.2022;48 Трамваи;48;9;1;5056 (тм);Лахтинский разлив;14.12.2022 10:12:00;14.12.2022 10:17:00;2,00;113;Нет
14.12.2022;48 Трамваи;48;9;1;5056 (тм);Лахтинский разлив;14.12.2022 11:43:00;14.12.2022 11:58:00;2,00;101;Нет
14.12.2022;48 Трамваи;48;9;1;5056 (тм);Лахтинский разлив;14.12.2022 13:34:00;;;;Нет
14.12.2022;48 Трамваи;48;9;2;5056 (тм);Лахтинский разлив;14.12.2022 13:34:00;14.12.2022 13:48:00;2,00;;Нет
14.12.2022;48 Трамваи;48;9;2;5056 (тм);Лахтинский разлив;14.12.2022 15:24:00;14.12.2022 15:35:00;2,00;107;Нет
14.12.2022;48 Трамваи;48;9;2;5056 (тм);Лахтинский разлив;14.12.2022 17:11:00;14.12.2022 17:31:00;2,00;116;Нет
14.12.2022;48 Трамваи;48;9;2;5056 (тм);Лахтинский разлив;14.12.2022 19:07:00;14.12.2022 19:26:00;2,00;115;Нет
14.12.2022;48 Трамваи;48;9;2;5056 (тм);Лахтинский разлив;14.12.2022 21:00:00;14.12.2022 21:17:00;1,00;111;Нет
14.12.2022;48 Трамваи;48;10;1;5036 (тм);Лахтинский разлив;14.12.2022 6:36:00;14.12.2022 6:41:00;2,00;;Да
14.12.2022;48 Трамваи;48;10;1;5036 (тм);Лахтинский разлив;14.12.2022 8:13:00;14.12.2022 8:19:00;2,00;98;Нет
14.12.2022;48 Трамваи;48;10;1;5036 (тм);Лахтинский разлив;14.12.2022 10:08:00;14.12.2022 10:18:00;2,00;119;Нет
14.12.2022;48 Трамваи;48;10;1;5036 (тм);Лахтинский разлив;14.12.2022 11:51:00;14.12.2022 12:10:00;;112;Да
14.12.2022;48 Трамваи;48;10;2;5036 (тм);Лахтинский разлив;14.12.2022 16:39:00;14.12.2022 16:59:00;2,00;;Да
14.12.2022;48 Трамваи;48;10;2;5036 (тм);Лахтинский разлив;14.12.2022 18:35:00;14.12.2022 18:49:00;2,00;110;Нет
14.12.2022;48 Трамваи;48;10;2;5036 (тм);Лахтинский разлив;14.12.2022 20:23:00;14.12.2022 20:43:00;2,00;114;Нет
14.12.2022;48 Трамваи;48;10;2;5036 (тм);Лахтинский разлив;14.12.2022 22:10:00;14.12.2022 22:19:00;2,00;96;Нет
14.12.2022;48 Трамваи;48;10;2;5036 (тм);Лахтинский разлив;14.12.2022 23:45:00;14.12.2022 23:53:00;1,00;94;Нет
14.12.2022;48 Трамваи;48;11;1;5207 (тм);Лахтинский разлив;14.12.2022 6:45:00;14.12.2022 6:50:00;2,00;;Да
14.12.2022;48 Трамваи;48;11;1;5207 (тм);Лахтинский разлив;14.12.2022 8:27:00;14.12.2022 8:34:00;2,00;104;Нет
14.12.2022;48 Трамваи;48;11;1;5207 (тм);Лахтинский разлив;14.12.2022 10:21:00;14.12.2022 10:26:00;2,00;112;Нет
14.12.2022;48 Трамваи;48;11;1;5207 (тм);Лахтинский разлив;14.12.2022 12:04:00;14.12.2022 12:12:00;2,00;106;Нет
14.12.2022;48 Трамваи;48;11;1;5207 (тм);Лахтинский разлив;14.12.2022 13:47:00;;;;Нет
14.12.2022;48 Трамваи;48;11;2;5207 (тм);Лахтинский разлив;14.12.2022 13:47:00;14.12.2022 14:02:00;2,00;;Нет
14.12.2022;48 Трамваи;48;11;2;5207 (тм);Лахтинский разлив;14.12.2022 15:38:00;14.12.2022 15:49:00;2,00;107;Нет
14.12.2022;48 Трамваи;48;11;2;5207 (тм);Лахтинский разлив;14.12.2022 17:25:00;14.12.2022 17:45:00;2,00;116;Нет
14.12.2022;48 Трамваи;48;11;2;5207 (тм);Лахтинский разлив;14.12.2022 19:21:00;14.12.2022 19:37:00;2,00;112;Нет
14.12.2022;48 Трамваи;48;11;2;5207 (тм);Лахтинский разлив;14.12.2022 21:11:00;14.12.2022 21:22:00;;105;Да
14.12.2022;48 Трамваи;48;12;1;5098 (тм);Лахтинский разлив;14.12.2022 6:54:00;14.12.2022 6:59:00;2,00;;Да
14.12.2022;48 Трамваи;48;12;1;5098 (тм);Лахтинский разлив;14.12.2022 8:37:00;14.12.2022 8:42:00;2,00;103;Нет
14.12.2022;48 Трамваи;48;12;1;5098 (тм);Лахтинский разлив;14.12.2022 10:22:00;14.12.2022 10:37:00;;115;Нет
14.12.2022;48 Трамваи;48;12;1;5001 (тм);Лахтинский разлив;14.12.2022 12:15:00;14.12.2022 12:27:00;2,00;51;Нет
14.12.2022;48 Трамваи;48;12;1;5001 (тм);Лахтинский разлив;14.12.2022 13:54:00;;;;Нет
14.12.2022;48 Трамваи;48;12;2;5001 (тм);Лахтинский разлив;14.12.2022 14:03:00;14.12.2022 14:15:00;2,00;;Нет
14.12.2022;48 Трамваи;48;12;2;5001 (тм);Лахтинский разлив;14.12.2022 15:51:00;14.12.2022 16:02:00;2,00;107;Нет
14.12.2022;48 Трамваи;48;12;2;5001 (тм);Лахтинский разлив;14.12.2022 17:38:00;14.12.2022 17:58:00;2,00;116;Нет
14.12.2022;48 Трамваи;48;12;2;5001 (тм);Лахтинский разлив;14.12.2022 19:33:00;14.12.2022 19:53:00;2,00;115;Нет
14.12.2022;48 Трамваи;48;12;2;5001 (тм);Лахтинский разлив;14.12.2022 21:26:00;14.12.2022 21:34:00;;101;Да
14.12.2022;48 Трамваи;48;13;1;5129 (тм);Лахтинский разлив;14.12.2022 7:04:00;14.12.2022 7:13:00;2,00;;Да
14.12.2022;48 Трамваи;48;13;1;5129 (тм);Лахтинский разлив;14.12.2022 8:45:00;14.12.2022 9:00:00;2,00;107;Нет
14.12.2022;48 Трамваи;48;13;1;5129 (тм);Лахтинский разлив;14.12.2022 10:33:00;14.12.2022 10:53:00;2,00;113;Нет
14.12.2022;48 Трамваи;48;13;1;5129 (тм);Лахтинский разлив;14.12.2022 12:29:00;14.12.2022 12:41:00;2,00;108;Нет
14.12.2022;48 Трамваи;48;13;1;5129 (тм);Лахтинский разлив;14.12.2022 14:17:00;;;;Нет
14.12.2022;48 Трамваи;48;13;2;5129 (тм);Лахтинский разлив;14.12.2022 14:17:00;14.12.2022 14:29:00;2,00;;Нет
14.12.2022;48 Трамваи;48;13;2;5129 (тм);Лахтинский разлив;14.12.2022 16:05:00;14.12.2022 16:20:00;2,00;111;Нет
14.12.2022;48 Трамваи;48;13;2;5129 (тм);Лахтинский разлив;14.12.2022 17:56:00;14.12.2022 18:16:00;2,00;116;Нет
14.12.2022;48 Трамваи;48;13;2;5129 (тм);Лахтинский разлив;14.12.2022 19:51:00;14.12.2022 20:10:00;1,00;114;Нет
14.12.2022;48 Трамваи;48;1;1;5095 (тм);Лахтинский разлив;14.12.2022 5:30:00;14.12.2022 5:35:00;2,00;;Да
14.12.2022;48 Трамваи;48;1;1;5095 (тм);Лахтинский разлив;14.12.2022 7:01:00;14.12.2022 7:06:00;2,00;91;Нет
14.12.2022;48 Трамваи;48;1;1;5095 (тм);Лахтинский разлив;14.12.2022 8:38:00;14.12.2022 8:51:00;2,00;105;Нет
14.12.2022;48 Трамваи;48;1;1;5095 (тм);Лахтинский разлив;14.12.2022 10:23:00;14.12.2022 10:43:00;2,00;112;Нет
14.12.2022;48 Трамваи;48;1;1;5095 (тм);Лахтинский разлив;14.12.2022 12:19:00;14.12.2022 12:32:00;;109;Да
15.12.2022;48 Трамваи;48;1;1;5106 (тм);Лахтинский разлив;15.12.2022 5:30:00;15.12.2022 5:35:00;2,00;;Да
15.12.2022;48 Трамваи;48;1;1;5106 (тм);Лахтинский разлив;15.12.2022 7:01:00;15.12.2022 7:06:00;2,00;91;Нет
15.12.2022;48 Трамваи;48;1;1;5106 (тм);Лахтинский разлив;15.12.2022 8:38:00;15.12.2022 8:51:00;2,00;105;Нет
15.12.2022;48 Трамваи;48;1;1;5106 (тм);Лахтинский разлив;15.12.2022 10:23:00;15.12.2022 10:43:00;2,00;112;Нет
15.12.2022;48 Трамваи;48;1;1;5106 (тм);Лахтинский разлив;15.12.2022 12:19:00;15.12.2022 12:32:00;;109;Да
15.12.2022;48 Трамваи;48;1;2;5106 (тм);Лахтинский разлив;15.12.2022 17:04:00;15.12.2022 17:24:00;2,00;;Да
15.12.2022;48 Трамваи;48;1;2;5106 (тм);Лахтинский разлив;15.12.2022 19:00:00;15.12.2022 19:15:00;2,00;111;Нет
15.12.2022;48 Трамваи;48;1;2;5106 (тм);Лахтинский разлив;15.12.2022 20:49:00;15.12.2022 21:09:00;2,00;114;Нет
15.12.2022;48 Трамваи;48;1;2;5106 (тм);Лахтинский разлив;15.12.2022 22:35:00;15.12.2022 22:40:00;2,00;91;Нет
15.12.2022;48 Трамваи;48;1;2;5106 (тм);Лахтинский разлив;16.12.2022 0:06:00;16.12.2022 0:12:00;;92;Да
15.12.2022;48 Трамваи;48;2;1;5129 (тм);Лахтинский разлив;15.12.2022 5:36:00;15.12.2022 5:41:00;2,00;;Да
15.12.2022;48 Трамваи;48;2;1;5129 (тм);Лахтинский разлив;15.12.2022 7:07:00;15.12.2022 7:20:00;2,00;99;Нет
15.12.2022;48 Трамваи;48;2;1;5129 (тм);Лахтинский разлив;15.12.2022 8:52:00;15.12.2022 9:09:00;2,00;109;Нет
15.12.2022;48 Трамваи;48;2;1;5129 (тм);Лахтинский разлив;15.12.2022 10:42:00;15.12.2022 11:02:00;2,00;113;Нет
15.12.2022;48 Трамваи;48;2;1;5129 (тм);Лахтинский разлив;15.12.2022 12:38:00;;;;Нет
15.12.2022;48 Трамваи;48;2;2;5129 (тм);Лахтинский разлив;15.12.2022 12:38:00;15.12.2022 12:52:00;2,00;;Нет
15.12.2022;48 Трамваи;48;2;2;5129 (тм);Лахтинский разлив;15.12.2022 14:28:00;15.12.2022 14:41:00;2,00;109;Нет
15.12.2022;48 Трамваи;48;2;2;5129 (тм);Лахтинский разлив;15.12.2022 16:17:00;15.12.2022 16:37:00;2,00;116;Нет
15.12.2022;48 Трамваи;48;2;2;5129 (тм);Лахтинский разлив;15.12.2022 18:13:00;15.12.2022 18:32:00;2,00;115;Нет
15.12.2022;48 Трамваи;48;2;2;5129 (тм);Лахтинский разлив;15.12.2022 20:07:00;15.12.2022 20:27:00;1,00;115;Нет
15.12.2022;48 Трамваи;48;3;1;5046 (тм);Лахтинский разлив;15.12.2022 5:43:00;15.12.2022 5:48:00;2,00;;Да
15.12.2022;48 Трамваи;48;3;1;5046 (тм);Лахтинский разлив;15.12.2022 7:15:00;15.12.2022 7:27:00;2,00;99;Нет
15.12.2022;48 Трамваи;48;3;1;5046 (тм);Лахтинский разлив;15.12.2022 8:59:00;15.12.2022 9:19:00;2,00;112;Нет
15.12.2022;48 Трамваи;48;3;1;5046 (тм);Лахтинский разлив;15.12.2022 10:54:00;15.12.2022 11:11:00;1,00;112;Нет
15.12.2022;48 Трамваи;48;3;2;5046 (тм);Лахтинский разлив;15.12.2022 17:48:00;15.12.2022 18:08:00;2,00;68;Нет
15.12.2022;48 Трамваи;48;3;2;5046 (тм);Лахтинский разлив;15.12.2022 19:43:00;15.12.2022 20:03:00;2,00;115;Нет
15.12.2022;48 Трамваи;48;3;2;5046 (тм);Лахтинский разлив;15.12.2022 21:34:00;15.12.2022 21:43:00;2,00;100;Нет
15.12.2022;48 Трамваи;48;3;2;5046 (тм);Лахтинский разлив;15.12.2022 23:09:00;15.12.2022 23:14:00;2,00;91;Нет
15.12.2022;48 Трамваи;48;3;2;5046 (тм);Лахтинский разлив;16.12.2022 0:40:00;16.12.2022 0:45:00;;91;Да
15.12.2022;48 Трамваи;48;4;1;5056 (тм);Лахтинский разлив;15.12.2022 5:51:00;15.12.2022 5:56:00;2,00;;Да
15.12.2022;48 Трамваи;48;4;1;5056 (тм);Лахтинский разлив;15.12.2022 7:23:00;15.12.2022 7:34:00;2,00;98;Нет
15.12.2022;48 Трамваи;48;4;1;5056 (тм);Лахтинский разлив;15.12.2022 9:16:00;15.12.2022 9:37:00;2,00;123;Нет
15.12.2022;48 Трамваи;48;4;1;5056 (тм);Лахтинский разлив;15.12.2022 11:07:00;15.12.2022 11:17:00;2,00;100;Нет
15.12.2022;48 Трамваи;48;4;1;5056 (тм);Лахтинский разлив;15.12.2022 12:48:00;;;;Нет
15.12.2022;48 Трамваи;48;4;2;5056 (тм);Лахтинский разлив;15.12.2022 12:53:00;15.12.2022 13:07:00;2,00;;Нет
15.12.2022;48 Трамваи;48;4;2;5056 (тм);Лахтинский разлив;15.12.2022 14:43:00;15.12.2022 14:56:00;2,00;109;Нет
15.12.2022;48 Трамваи;48;4;2;5056 (тм);Лахтинский разлив;15.12.2022 16:32:00;15.12.2022 16:52:00;2,00;116;Нет
15.12.2022;48 Трамваи;48;4;2;5056 (тм);Лахтинский разлив;15.12.2022 18:38:00;15.12.2022 18:43:00;2,00;111;Нет
15.12.2022;48 Трамваи;48;4;2;5056 (тм);Лахтинский разлив;15.12.2022 20:18:00;15.12.2022 20:34:00;;111;Да
15.12.2022;48 Трамваи;48;5;1;5004 (тм);Лахтинский разлив;15.12.2022 5:58:00;15.12.2022 6:03:00;2,00;;Да
15.12.2022;48 Трамваи;48;5;1;5004 (тм);Лахтинский разлив;15.12.2022 7:30:00;15.12.2022 7:43:00;2,00;100;Нет
15.12.2022;48 Трамваи;48;5;1;5004 (тм);Лахтинский разлив;15.12.2022 9:23:00;15.12.2022 9:43:00;2,00;120;Нет
15.12.2022;48 Трамваи;48;5;1;5004 (тм);Лахтинский разлив;15.12.2022 11:01:00;15.12.2022 11:30:00;2,00;107;Нет
15.12.2022;48 Трамваи;48;5;1;5004 (тм);Лахтинский разлив;15.12.2022 13:02:00;;;;Нет
15.12.2022;48 Трамваи;48;5;2;5004 (тм);Лахтинский разлив;15.12.2022 13:06:00;15.12.2022 13:21:00;2,00;;Нет
15.12.2022;48 Трамваи;48;5;2;5004 (тм);Лахтинский разлив;15.12.2022 14:57:00;15.12.2022 15:10:00;2,00;109;Нет
15.12.2022;48 Трамваи;48;5;2;5004 (тм);Лахтинский разлив;15.12.2022 16:45:00;15.12.2022 17:06:00;2,00;116;Нет
15.12.2022;48 Трамваи;48;5;2;5004 (тм);Лахтинский разлив;15.12.2022 18:50:00;15.12.2022 18:58:00;2,00;112;Нет
15.12.2022;48 Трамваи;48;5;2;5004 (тм);Лахтинский разлив;15.12.2022 20:31:00;15.12.2022 20:52:00;1,00;114;Нет
15.12.2022;48 Трамваи;48;6;1;5207 (тм);Лахтинский разлив;15.12.2022 6:05:00;15.12.2022 6:10:00;2,00;;Да
15.12.2022;48 Трамваи;48;6;1;5207 (тм);Лахтинский разлив;15.12.2022 7:39:00;15.12.2022 7:52:00;2,00;102;Нет
15.12.2022;48 Трамваи;48;6;1;5207 (тм);Лахтинский разлив;15.12.2022 9:24:00;15.12.2022 9:44:00;2,00;112;Нет
15.12.2022;48 Трамваи;48;6;1;5207 (тм);Лахтинский разлив;15.12.2022 11:19:00;15.12.2022 11:37:00;1,00;113;Нет
15.12.2022;48 Трамваи;48;6;2;5207 (тм);Лахтинский разлив;15.12.2022 18:04:00;15.12.2022 18:23:00;2,00;67;Нет
15.12.2022;48 Трамваи;48;6;2;5207 (тм);Лахтинский разлив;15.12.2022 19:58:00;15.12.2022 20:18:00;2,00;115;Нет
15.12.2022;48 Трамваи;48;6;2;5207 (тм);Лахтинский разлив;15.12.2022 21:48:00;15.12.2022 21:59:00;2,00;101;Нет
15.12.2022;48 Трамваи;48;6;2;5207 (тм);Лахтинский разлив;15.12.2022 23:25:00;15.12.2022 23:30:00;2,00;91;Нет
15.12.2022;48 Трамваи;48;6;2;5207 (тм);Лахтинский разлив;16.12.2022 0:56:00;16.12.2022 1:01:00;;91;Да
15.12.2022;48 Трамваи;48;7;1;5132 (тм);Лахтинский разлив;15.12.2022 6:13:00;15.12.2022 6:18:00;2,00;;Да
15.12.2022;48 Трамваи;48;7;1;5132 (тм);Лахтинский разлив;15.12.2022 7:47:00;15.12.2022 8:00:00;2,00;102;Нет
15.12.2022;48 Трамваи;48;7;1;5132 (тм);Лахтинский разлив;15.12.2022 9:32:00;15.12.2022 9:52:00;2,00;112;Нет
15.12.2022;48 Трамваи;48;7;1;5132 (тм);Лахтинский разлив;15.12.2022 11:28:00;15.12.2022 11:44:00;2,00;112;Нет
15.12.2022;48 Трамваи;48;7;1;5132 (тм);Лахтинский разлив;15.12.2022 13:20:00;;;;Нет
15.12.2022;48 Трамваи;48;7;2;5132 (тм);Лахтинский разлив;15.12.2022 13:20:00;15.12.2022 13:34:00;2,00;;Нет
